TRANSACTION_ID,TRANSACTION_DATE,TRANSACTION_TIME,TRANSACTION_QTY,STORE_ID,STORE_LOCATION,PRODUCT_ID,UNIT_PRICE,PRODUCT_CATEGORY,PRODUCT_TYPE,PRODUCT_DETAIL,WEEK,MONTH,REVENUE
196,2023/01/01,48:08.0,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,Sunday,Jan,7.5
197,2023/01/01,49:48.0,1,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Sunday,Jan,3
198,2023/01/01,50:15.0,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Sunday,Jan,4.5
199,2023/01/01,50:28.0,2,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,Sunday,Jan,6
200,2023/01/01,51:21.0,1,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Sunday,Jan,3
201,2023/01/01,51:57.0,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Sunday,Jan,4.75
202,2023/01/01,51:57.0,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,Sunday,Jan,3.25
203,2023/01/01,52:18.0,1,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Sunday,Jan,2.55
204,2023/01/01,52:18.0,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,Sunday,Jan,3.5
205,2023/01/01,53:11.0,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Sunday,Jan,5
206,2023/01/01,53:59.0,1,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot,Sunday,Jan,3
207,2023/01/01,55:25.0,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg,Sunday,Jan,3
208,2023/01/01,55:27.0,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Sunday,Jan,3.1
209,2023/01/01,55:27.0,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,Sunday,Jan,3.5
210,2023/01/01,55:36.0,1,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,Sunday,Jan,3
211,2023/01/01,55:53.0,2,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,Sunday,Jan,6
212,2023/01/01,56:33.0,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Sunday,Jan,4.75
213,2023/01/01,56:59.0,1,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,Sunday,Jan,3
214,2023/01/01,58:54.0,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,Sunday,Jan,5
215,2023/01/01,59:06.0,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Sunday,Jan,3.75
216,2023/01/01,00:38.0,2,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Sunday,Jan,6
217,2023/01/01,01:33.0,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Sunday,Jan,4.4
218,2023/01/01,02:40.0,1,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,Sunday,Jan,3
219,2023/01/01,02:40.0,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,Sunday,Jan,4.5
220,2023/01/01,02:52.0,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,Sunday,Jan,3
221,2023/01/01,03:13.0,2,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,Sunday,Jan,6
222,2023/01/01,04:01.0,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Sunday,Jan,4.4
223,2023/01/01,04:01.0,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,Sunday,Jan,3.25
224,2023/01/01,04:22.0,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Sunday,Jan,5
225,2023/01/01,04:37.0,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Sunday,Jan,5
226,2023/01/01,04:51.0,1,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Sunday,Jan,2
227,2023/01/01,05:56.0,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Sunday,Jan,3.5
228,2023/01/01,07:37.0,2,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Sunday,Jan,6
229,2023/01/01,09:03.0,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Sunday,Jan,3.1
230,2023/01/01,12:03.0,2,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Sunday,Jan,6
231,2023/01/01,13:09.0,1,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Sunday,Jan,3.75
232,2023/01/01,17:30.0,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Sunday,Jan,2.55
233,2023/01/01,17:32.0,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Sunday,Jan,8
234,2023/01/01,18:34.0,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,Sunday,Jan,6
235,2023/01/01,19:09.0,1,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Sunday,Jan,4
236,2023/01/01,19:09.0,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,Sunday,Jan,3.5
237,2023/01/01,19:36.0,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Sunday,Jan,2.5
238,2023/01/01,19:56.0,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,Sunday,Jan,4.4
239,2023/01/01,20:51.0,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Sunday,Jan,6.2
240,2023/01/01,21:23.0,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,Sunday,Jan,7.5
241,2023/01/01,22:11.0,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Sunday,Jan,2.5
242,2023/01/01,22:45.0,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Sunday,Jan,5
243,2023/01/01,23:54.0,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Sunday,Jan,7
244,2023/01/01,24:29.0,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Sunday,Jan,7.5
245,2023/01/01,30:49.0,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,Sunday,Jan,4.4
246,2023/01/01,32:07.0,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Sunday,Jan,4.4
247,2023/01/01,32:34.0,1,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,Sunday,Jan,3
248,2023/01/01,34:12.0,2,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Sunday,Jan,4
249,2023/01/01,38:09.0,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,Sunday,Jan,3.5
250,2023/01/01,38:11.0,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,Sunday,Jan,7.5
251,2023/01/01,39:41.0,1,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg,Sunday,Jan,3
252,2023/01/01,40:47.0,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Sunday,Jan,5
253,2023/01/01,41:09.0,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Sunday,Jan,5
254,2023/01/01,42:10.0,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,Sunday,Jan,3
255,2023/01/01,42:49.0,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Sunday,Jan,3.75
256,2023/01/01,42:58.0,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Sunday,Jan,2.5
257,2023/01/01,42:58.0,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,Sunday,Jan,3.25
258,2023/01/01,43:18.0,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Sunday,Jan,5
259,2023/01/01,43:18.0,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,Sunday,Jan,3.25
260,2023/01/01,43:41.0,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Sunday,Jan,4.4
261,2023/01/01,44:26.0,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Sunday,Jan,3.1
262,2023/01/01,47:51.0,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,Sunday,Jan,3.75
263,2023/01/01,49:03.0,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Sunday,Jan,4
264,2023/01/01,50:09.0,1,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Sunday,Jan,3
265,2023/01/01,50:47.0,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Sunday,Jan,5
266,2023/01/01,51:56.0,2,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,Sunday,Jan,6
267,2023/01/01,53:04.0,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,Sunday,Jan,7.5
268,2023/01/01,53:31.0,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,Sunday,Jan,3.5
269,2023/01/01,54:18.0,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Sunday,Jan,4
270,2023/01/01,55:04.0,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Sunday,Jan,2.5
271,2023/01/01,55:50.0,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,Sunday,Jan,6
272,2023/01/01,56:15.0,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Sunday,Jan,5
273,2023/01/01,56:24.0,1,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Sunday,Jan,3
274,2023/01/01,57:34.0,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,Sunday,Jan,7
275,2023/01/01,57:34.0,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,Sunday,Jan,3.75
276,2023/01/01,58:10.0,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Sunday,Jan,5
277,2023/01/01,58:11.0,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Sunday,Jan,2.45
278,2023/01/01,59:58.0,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,Sunday,Jan,8.5
279,2023/01/01,03:34.0,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Sunday,Jan,4.4
280,2023/01/01,03:34.0,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,Sunday,Jan,3.25
281,2023/01/01,03:41.0,1,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,Sunday,Jan,3
282,2023/01/01,07:12.0,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,Sunday,Jan,8.5
283,2023/01/01,07:56.0,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Sunday,Jan,2.5
284,2023/01/01,08:03.0,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Sunday,Jan,3
285,2023/01/01,08:03.0,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,Sunday,Jan,3.75
286,2023/01/01,11:14.0,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Sunday,Jan,7.5
287,2023/01/01,13:28.0,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Sunday,Jan,6.2
288,2023/01/01,19:57.0,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Sunday,Jan,5
289,2023/01/01,20:06.0,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Sunday,Jan,6.2
290,2023/01/01,20:08.0,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Sunday,Jan,5
291,2023/01/01,22:01.0,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,Sunday,Jan,6
292,2023/01/01,22:38.0,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,Sunday,Jan,8.5
293,2023/01/01,23:28.0,1,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Sunday,Jan,4
294,2023/01/01,23:28.0,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,Sunday,Jan,3.75
295,2023/01/01,24:55.0,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,Sunday,Jan,8.5
296,2023/01/01,24:55.0,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,Sunday,Jan,3.75
297,2023/01/01,25:32.0,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Sunday,Jan,7
298,2023/01/01,25:39.0,2,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Sunday,Jan,6
299,2023/01/01,26:36.0,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Sunday,Jan,4.75
300,2023/01/01,29:05.0,2,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg,Sunday,Jan,6
301,2023/01/01,29:50.0,2,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg,Sunday,Jan,6
302,2023/01/01,29:50.0,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,Sunday,Jan,4.5
303,2023/01/01,30:51.0,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Sunday,Jan,2.5
304,2023/01/01,30:58.0,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Sunday,Jan,3.1
305,2023/01/01,31:26.0,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Sunday,Jan,2.5
306,2023/01/01,32:20.0,2,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Sunday,Jan,6
307,2023/01/01,32:42.0,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,Sunday,Jan,8.5
308,2023/01/01,32:54.0,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,Sunday,Jan,8.5
309,2023/01/01,35:47.0,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Sunday,Jan,4
310,2023/01/01,36:23.0,2,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Sunday,Jan,6
311,2023/01/01,36:35.0,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Sunday,Jan,3.1
312,2023/01/01,37:48.0,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,Sunday,Jan,2.5
313,2023/01/01,39:06.0,1,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,Sunday,Jan,3
314,2023/01/01,39:48.0,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Sunday,Jan,4.9
315,2023/01/01,42:39.0,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Sunday,Jan,9.5
316,2023/01/01,43:13.0,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,Sunday,Jan,5
317,2023/01/01,45:31.0,1,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,Sunday,Jan,3
318,2023/01/01,46:09.0,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Sunday,Jan,2.5
319,2023/01/01,47:29.0,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Sunday,Jan,3
320,2023/01/01,47:29.0,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,Sunday,Jan,3.5
321,2023/01/01,49:49.0,2,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg,Sunday,Jan,6
322,2023/01/01,51:19.0,2,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,Sunday,Jan,6
323,2023/01/01,55:34.0,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Sunday,Jan,4.9
324,2023/01/01,58:07.0,2,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Sunday,Jan,6
325,2023/01/01,58:35.0,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,Sunday,Jan,3
326,2023/01/01,02:04.0,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,Sunday,Jan,8.5
327,2023/01/01,02:28.0,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,Sunday,Jan,3.75
328,2023/01/01,06:27.0,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Sunday,Jan,4.4
329,2023/01/01,08:28.0,2,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,Sunday,Jan,6
330,2023/01/01,09:37.0,1,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Sunday,Jan,2
331,2023/01/01,09:54.0,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Sunday,Jan,4.75
332,2023/01/01,10:10.0,1,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,Sunday,Jan,3.75
333,2023/01/01,10:10.0,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,Sunday,Jan,3.5
334,2023/01/01,12:22.0,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Sunday,Jan,3
335,2023/01/01,12:54.0,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Sunday,Jan,5
336,2023/01/01,14:19.0,2,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg,Sunday,Jan,6
337,2023/01/01,16:37.0,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,Sunday,Jan,7.5
338,2023/01/01,18:56.0,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Sunday,Jan,4.75
339,2023/01/01,19:34.0,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Sunday,Jan,2.5
340,2023/01/01,21:05.0,2,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Sunday,Jan,6
341,2023/01/01,22:11.0,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,Sunday,Jan,8.5
342,2023/01/01,24:01.0,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,Sunday,Jan,3
343,2023/01/01,25:09.0,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,Sunday,Jan,5
344,2023/01/01,27:11.0,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Sunday,Jan,7
345,2023/01/01,28:29.0,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Sunday,Jan,3.5
346,2023/01/01,28:54.0,1,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,Sunday,Jan,3
347,2023/01/01,29:24.0,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Sunday,Jan,3.1
348,2023/01/01,29:24.0,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,Sunday,Jan,3.25
349,2023/01/01,30:16.0,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,Sunday,Jan,3
350,2023/01/01,30:27.0,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,Sunday,Jan,4.4
351,2023/01/01,30:58.0,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Sunday,Jan,2.45
352,2023/01/01,30:58.0,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Sunday,Jan,5
353,2023/01/01,33:36.0,2,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Sunday,Jan,4
354,2023/01/01,33:36.0,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,Sunday,Jan,3.5
355,2023/01/01,34:10.0,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,Sunday,Jan,8.5
356,2023/01/01,34:10.0,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Sunday,Jan,3.5
357,2023/01/01,36:59.0,2,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot,Sunday,Jan,6
358,2023/01/01,39:44.0,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,Sunday,Jan,2.5
359,2023/01/01,42:20.0,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Sunday,Jan,3.75
360,2023/01/01,45:16.0,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Sunday,Jan,5
361,2023/01/01,46:34.0,2,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,Sunday,Jan,7.5
362,2023/01/01,51:15.0,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Sunday,Jan,6.2
363,2023/01/01,52:23.0,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,Sunday,Jan,8.5
364,2023/01/01,52:23.0,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,Sunday,Jan,3.25
365,2023/01/01,53:55.0,2,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,Sunday,Jan,7
366,2023/01/01,55:45.0,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Sunday,Jan,3
367,2023/01/01,55:50.0,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,Sunday,Jan,4.4
368,2023/01/01,58:55.0,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Sunday,Jan,2.5
369,2023/01/01,00:23.0,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,Sunday,Jan,3.75
370,2023/01/01,02:07.0,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,Sunday,Jan,4.25
371,2023/01/01,03:30.0,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Sunday,Jan,4.9
372,2023/01/01,03:54.0,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Sunday,Jan,2.5
373,2023/01/01,04:10.0,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Sunday,Jan,5
374,2023/01/01,06:04.0,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Sunday,Jan,5
375,2023/01/01,07:20.0,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Sunday,Jan,5
376,2023/01/01,08:59.0,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Sunday,Jan,5
377,2023/01/01,10:37.0,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Sunday,Jan,5
378,2023/01/01,12:00.0,1,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,Sunday,Jan,3
379,2023/01/01,17:06.0,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Sunday,Jan,4.9
380,2023/01/01,17:52.0,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Sunday,Jan,5
381,2023/01/01,19:00.0,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Sunday,Jan,5
382,2023/01/01,19:17.0,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Sunday,Jan,2.55
383,2023/01/01,19:26.0,2,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,Sunday,Jan,7.5
384,2023/01/01,20:07.0,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Sunday,Jan,7.5
385,2023/01/01,22:07.0,1,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Sunday,Jan,2
386,2023/01/01,22:38.0,1,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Sunday,Jan,2
387,2023/01/01,25:28.0,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,Sunday,Jan,2.5
388,2023/01/01,27:42.0,1,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Sunday,Jan,2.55
389,2023/01/01,28:00.0,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Sunday,Jan,6
390,2023/01/01,28:57.0,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Sunday,Jan,2.5
391,2023/01/01,29:36.0,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,Sunday,Jan,7
392,2023/01/01,30:12.0,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,Sunday,Jan,3.75
393,2023/01/01,33:35.0,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Sunday,Jan,3.1
